SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,0.588579847511807,2.1519125154820378
36,0.6296157675006637,2.2235557252141627
37,0.6735067612001536,2.302819816513679
38,0.7204501377792731,2.3872015670658953
39,0.7758651800373145,2.4983648261955858
40,0.8299211591567458,2.6252654011691603
41,0.8877297039012763,2.7583140455801067
42,0.9559611038451133,2.92815507792447
43,1.0225083933455177,3.106635342603912
44,1.0936628506455037,3.2842194139432803
45,1.1776285666554693,3.4453575670295855
46,1.259501882076255,3.5982620415075885
47,1.347020121131645,3.7576763679325413
48,1.4502627846921008,3.9374956745424754
49,1.550895775549458,4.1342048646085825
50,1.658424075455636,4.444577632926095
51,1.7852109411306938,4.926626474872635
52,1.9087251005943775,5.325000828740923
53,2.0542946412802117,5.6912850740100955
54,2.1960331217841973,5.960260990330998
55,2.3473074604764466,6.248026371605866
56,2.492093805618768,6.491515380094969
57,2.645527836580647,6.699977588626385
58,2.789547102003453,6.877130424147243
59,2.9410991694788162,7.085300973445634
60,3.1005271216365293,7.25626018173162
61,3.24676259845616,7.3969279211296675
62,3.399534921540906,7.539769928745737
63,3.5358684189171163,7.7551823812666125
64,3.701422795540636,7.990692968806952
65,3.8490727526664066,8.156758287022084
66,4.002189339946645,8.336388216120834
67,4.134073017989484,8.505789973035368
68,4.297609020790753,8.766460970858738
69,4.438387551251412,8.860919257592705
70,4.612848329419118,8.993363814541684
71,4.762936382575863,9.10247652613872
72,4.917388364118559,9.218676601762798
73,5.04414557229201,9.304565556115696
74,5.206651492909871,9.385530695177817
75,5.373737289661653,9.474637280640545
76,5.510751380834336,9.539605379748517
77,5.65077692188168,9.6004027071597
78,5.830093858735267,9.684563145077973
79,5.9770131818759085,9.750246769593762
80,6.127044501216197,9.821647451050952
81,6.280214482862782,9.899135011570438
82,6.436547553740773,9.982393226440148
83,6.596065774621037,10.073963506128559
84,6.758788717127001,10.23619124987178
85,6.882944328993475,10.377861707459937
86,7.051314723485368,10.55611775631246
87,7.222929885887396,10.742355352629259
88,7.353776306456494,10.851521661635125
89,7.531090252205096,11.038593590949313
90,7.666216917034915,11.235383623773734
91,7.849241734747805,11.690264832476712
92,7.988651455432529,11.952931440488701
93,8.177382403083039,12.204587354147606
94,8.321065170061159,12.368449818860002
95,8.46657293854438,12.535510262298999
96,8.613900426061454,12.739765520882678
97,8.813156671342265,13.159957593303583
98,8.96470378407691,13.529283044878532
99,9.118045505078774,13.826478890236269
100,9.27317206867788,14.155357950531117
101,9.43007269490069,14.567976709084963
102,9.58873560276994,14.963527372798287
103,9.749148026266017,15.4187542847882
104,9.911296232903506,16.085732946276188
105,10.075165544860939,17.61571028596982
106,10.240740362585964,18.696041097222416
107,10.408004190783336,19.46209635550486
108,10.576939666678843,20.005239990481574
109,10.747528590438506,20.47537502173633
110,10.862163768931895,20.746170570086854
111,11.035465825156916,21.081275862706946
112,11.210368956667406,21.39746662975248
113,11.386852185757396,21.66715092516004
114,11.564893863921924,21.924591785811508
115,11.684443143597386,22.168663666121592
116,11.865032433823059,22.38179376231665
117,12.047119470537792,22.570810384281057
118,12.169331196658252,22.684765621765493
119,12.353861440878127,22.85887144459462
120,12.539825033771278,23.03095307195042
121,12.664584768785309,23.118236452222938
122,12.852881684242274,23.25794703122837
123,13.042544673427637,23.366446052494357
124,13.169732865216234,23.43523654014174
125,13.361615184557813,23.534300630874128
126,13.49025876910861,23.601981652158816
127,13.684287694692006,23.70820099696941
