SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,1.658424075455636,4.1143671236670025
51,1.7852109411306938,4.325692327119852
52,1.9087251005943775,4.61008151828378
53,2.0542946412802117,4.978125991787801
54,2.1960331217841973,5.393765857619113
55,2.3473074604764466,5.739022052825703
56,2.492093805618768,6.087978255821554
57,2.645527836580647,6.578101994052748
58,2.789547102003453,6.920434450607897
59,2.9410991694788162,7.2619491000333865
60,3.1005271216365293,7.5792747922108
61,3.24676259845616,7.828754651071388
62,3.399534921540906,8.231398931842783
63,3.5358684189171163,8.511607078473236
64,3.701422795540636,8.798642641697933
65,3.8490727526664066,9.045617714986065
66,4.002189339946645,9.384802663707932
67,4.134073017989484,9.543133875829536
68,4.297609020790753,9.70443438440007
69,4.438387551251412,9.885296160611661
70,4.612848329419118,10.246568601510571
71,4.762936382575863,10.319995265021364
72,4.917388364118559,10.389326193207738
73,5.04414557229201,10.576031873561613
74,5.206651492909871,10.756897222933798
75,5.373737289661653,10.725230087219328
76,5.510751380834336,10.936798712237268
77,5.65077692188168,11.175234825009333
78,5.830093858735267,11.2994905911799
79,5.9770131818759085,11.39189431057555
80,6.127044501216197,11.481978155459203
81,6.280214482862782,11.56087622112095
82,6.436547553740773,11.631232646396185
83,6.596065774621037,11.711867268103878
84,6.758788717127001,11.800570979710269
85,6.882944328993475,11.857668299332197
86,7.051314723485368,11.927095702854457
87,7.222929885887396,11.997380664917923
88,7.353776306456494,12.052570810075807
89,7.531090252205096,12.130041398082497
90,7.666216917034915,12.19007228254748
91,7.849241734747805,12.275050080950336
92,7.988651455432529,12.337641134976897
93,8.177382403083039,12.432739910746333
94,8.321065170061159,12.519665081669855
95,8.46657293854438,12.607624682583715
96,8.613900426061454,12.721958675090512
97,8.813156671342265,12.851334780384226
98,8.96470378407691,12.959462192949019
99,9.118045505078774,13.069688837359484
100,9.27317206867788,13.30136274371805
101,9.43007269490069,13.511032233883267
102,9.58873560276994,13.739395606956705
103,9.749148026266017,14.090609600799342
104,9.911296232903506,14.550087680599262
105,10.075165544860939,15.15419390166438
106,10.240740362585964,16.168964362441486
107,10.408004190783336,17.990724209201456
108,10.576939666678843,19.01837770047996
109,10.747528590438506,19.783687954779722
110,10.862163768931895,20.18710314494805
111,11.035465825156916,20.59725910256636
112,11.210368956667406,21.0058375097849
113,11.386852185757396,21.334203821535326
114,11.564893863921924,21.60863684736481
115,11.684443143597386,21.788013082061788
116,11.865032433823059,22.019568180830802
117,12.047119470537792,22.235131599386527
118,12.169331196658252,22.368040667212007
119,12.353861440878127,22.53881094463188
120,12.539825033771278,22.702933356777077
121,12.664584768785309,22.809007988583858
122,12.852881684242274,22.975397571122382
123,13.042544673427637,23.14293235162949
124,13.169732865216234,23.30130912154859
125,13.361615184557813,23.511103672334404
126,13.49025876910861,23.592325185668734
127,13.684287694692006,23.69989518518173
