# TotalGas TotalStar DiscGas DiscColdGas SFGas DiscStar
3.500566780567169189e-01 1.714428514242172241e-02 2.146216295659542084e-02 1.174902645288966596e-04 2.140707150101661682e-02 7.803289219737052917e-03
2.977287173271179199e-01 5.804696120321750641e-03 7.123365066945552826e-03 8.125982712954282761e-04 6.651053205132484436e-03 1.340616378001868725e-03
4.618630111217498779e-01 2.369729988276958466e-02 4.034141823649406433e-02 1.648800098337233067e-04 4.024078696966171265e-02 1.231031026691198349e-02
4.594716727733612061e-01 2.973600476980209351e-02 5.585011467337608337e-02 1.246517640538513660e-04 5.583010986447334290e-02 1.615513116121292114e-02
6.318338513374328613e-01 3.499666973948478699e-02 5.151262879371643066e-02 1.913685700856149197e-04 5.138670653104782104e-02 2.009546384215354919e-02
9.307733178138732910e-01 1.553861238062381744e-02 2.213981002569198608e-02 1.607349608093500137e-03 2.114595845341682434e-02 4.293498583137989044e-03
1.018376708030700684e+00 2.430199086666107178e-02 2.500805445015430450e-02 2.156164962798357010e-03 2.348183654248714447e-02 5.409553647041320801e-03
1.129044890403747559e+00 3.678844869136810303e-02 3.675587475299835205e-02 2.489395905286073685e-03 3.511228412389755249e-02 7.623258978128433228e-03
1.027449488639831543e+00 9.182106703519821167e-02 1.480300873517990112e-01 1.840926939621567726e-03 1.465682089328765869e-01 4.917638003826141357e-02
1.453994870185852051e+00 1.184652522206306458e-01 1.514212936162948608e-01 2.902110107243061066e-03 1.488339602947235107e-01 7.134136557579040527e-02
2.249099493026733398e+00 1.371165961027145386e-01 1.514460593461990356e-01 4.624809604138135910e-03 1.469737738370895386e-01 8.468508720397949219e-02
2.316125154495239258e+00 8.752335608005523682e-02 1.486434638500213623e-01 8.085472509264945984e-03 1.428681313991546631e-01 4.252477735280990601e-02
3.374410867691040039e+00 1.381786316633224487e-01 1.998320519924163818e-01 1.267585344612598419e-02 1.898727715015411377e-01 6.392234563827514648e-02
5.123657703399658203e+00 2.960684597492218018e-01 2.060919851064682007e-01 1.173109747469425201e-02 1.950231939554214478e-01 1.300675272941589355e-01
6.319764137268066406e+00 5.994597077369689941e-01 7.380191087722778320e-01 5.672929808497428894e-03 7.281113266944885254e-01 2.908025085926055908e-01
6.307149887084960938e+00 9.838982224464416504e-01 5.575320720672607422e-01 3.917244262993335724e-03 5.401843786239624023e-01 5.348372459411621094e-01
6.626337528228759766e+00 1.202459812164306641e+00 7.206842899322509766e-01 7.259651087224483490e-03 7.068403959274291992e-01 6.860045194625854492e-01
6.515737533569335938e+00 1.310225844383239746e+00 7.611302733421325684e-01 1.198834925889968872e-02 7.448747754096984863e-01 7.627131342887878418e-01
6.676920413970947266e+00 1.383030295372009277e+00 6.558523774147033691e-01 1.919211819767951965e-02 6.387279033660888672e-01 8.108486533164978027e-01
6.737468242645263672e+00 1.442664504051208496e+00 6.847091317176818848e-01 1.991754770278930664e-02 6.589726209640502930e-01 8.645947575569152832e-01
6.695695400238037109e+00 1.539741992950439453e+00 5.859306454658508301e-01 1.143998932093381882e-02 5.653016567230224609e-01 9.268112778663635254e-01
6.749466896057128906e+00 1.651446223258972168e+00 6.292353868484497070e-01 2.210043743252754211e-02 6.012117862701416016e-01 9.941511154174804688e-01
6.619087219238281250e+00 1.780100941658020020e+00 8.512930870056152344e-01 2.578899264335632324e-02 8.208095431327819824e-01 1.090265393257141113e+00
6.747724533081054688e+00 1.915183901786804199e+00 1.236163854598999023e+00 2.849632501602172852e-02 1.210439324378967285e+00 1.225970387458801270e+00
6.860336780548095703e+00 2.036650657653808594e+00 1.184302568435668945e+00 3.388302028179168701e-02 1.148982405662536621e+00 1.323755383491516113e+00
7.052618026733398438e+00 2.155384540557861328e+00 1.126877665519714355e+00 3.782604634761810303e-02 1.087588787078857422e+00 1.397057294845581055e+00
7.168711185455322266e+00 2.269713163375854492e+00 1.285488843917846680e+00 4.135553911328315735e-02 1.241152167320251465e+00 1.506125807762145996e+00
7.337260723114013672e+00 2.428737401962280273e+00 1.302125215530395508e+00 4.289918020367622375e-02 1.255222439765930176e+00 1.621392846107482910e+00
7.415941715240478516e+00 2.548896312713623047e+00 1.454016327857971191e+00 4.668220132589340210e-02 1.402465224266052246e+00 1.757302165031433105e+00
7.425157546997070312e+00 2.673867225646972656e+00 1.378440141677856445e+00 4.405502229928970337e-02 1.318473458290100098e+00 1.832782745361328125e+00
7.391201972961425781e+00 2.812705278396606445e+00 1.398093461990356445e+00 6.865189969539642334e-02 1.331078648567199707e+00 1.929482817649841309e+00
7.298496246337890625e+00 2.939135313034057617e+00 1.379376530647277832e+00 5.941183120012283325e-02 1.309791445732116699e+00 2.028800964355468750e+00
7.251386642456054688e+00 3.050175428390502930e+00 1.330273628234863281e+00 5.800440162420272827e-02 1.249226570129394531e+00 2.134810209274291992e+00
7.084004402160644531e+00 3.161550283432006836e+00 1.648673534393310547e+00 5.354207754135131836e-02 1.580108880996704102e+00 2.258886575698852539e+00
6.882380008697509766e+00 3.303777933120727539e+00 1.560713291168212891e+00 7.798907160758972168e-02 1.478722333908081055e+00 2.362875461578369141e+00
6.850296497344970703e+00 3.403017997741699219e+00 1.591936469078063965e+00 8.436635136604309082e-02 1.501482009887695312e+00 2.470450162887573242e+00
6.827510833740234375e+00 3.495031595230102539e+00 1.549269318580627441e+00 1.078692451119422913e-01 1.449421763420104980e+00 2.550463914871215820e+00
6.816724777221679688e+00 3.594068288803100586e+00 1.442491173744201660e+00 1.165044978260993958e-01 1.332790136337280273e+00 2.636233091354370117e+00
6.902455329895019531e+00 3.725177764892578125e+00 1.534951210021972656e+00 1.359164416790008545e-01 1.412191510200500488e+00 2.709774255752563477e+00
6.869667053222656250e+00 3.845471143722534180e+00 1.715320229530334473e+00 1.377682536840438843e-01 1.595293402671813965e+00 2.883888006210327148e+00
6.870310783386230469e+00 3.934463500976562500e+00 1.461049199104309082e+00 1.031664907932281494e-01 1.344776630401611328e+00 2.913458108901977539e+00
6.910714626312255859e+00 4.031817913055419922e+00 1.490066051483154297e+00 1.101201847195625305e-01 1.357864022254943848e+00 2.983137607574462891e+00
6.883205890655517578e+00 4.127514362335205078e+00 1.290887713432312012e+00 1.317569315433502197e-01 1.156018614768981934e+00 3.021970272064208984e+00
6.839173793792724609e+00 4.223385810852050781e+00 1.592606663703918457e+00 1.293115615844726562e-01 1.462618589401245117e+00 3.181143522262573242e+00
6.805801391601562500e+00 4.296113967895507812e+00 1.633080005645751953e+00 1.463665366172790527e-01 1.495798587799072266e+00 3.202541828155517578e+00
6.843745231628417969e+00 4.390896797180175781e+00 1.632468819618225098e+00 1.223030611872673035e-01 1.501431226730346680e+00 3.311098575592041016e+00
6.862957000732421875e+00 4.453907012939453125e+00 1.477372884750366211e+00 1.551046073436737061e-01 1.328051209449768066e+00 3.366516351699829102e+00
6.883475303649902344e+00 4.538572311401367188e+00 1.446339607238769531e+00 1.639456450939178467e-01 1.283578395843505859e+00 3.451703548431396484e+00
7.012329578399658203e+00 4.595456600189208984e+00 1.469762921333312988e+00 2.069538235664367676e-01 1.281135439872741699e+00 3.492946386337280273e+00
7.099313259124755859e+00 4.689149379730224609e+00 1.532348513603210449e+00 1.945369392633438110e-01 1.352951645851135254e+00 3.560335159301757812e+00
7.070211887359619141e+00 4.774524211883544922e+00 1.702103734016418457e+00 1.686798632144927979e-01 1.546660423278808594e+00 3.690154314041137695e+00
7.154419422149658203e+00 4.848807811737060547e+00 1.573239922523498535e+00 1.784561276435852051e-01 1.404641866683959961e+00 3.709602355957031250e+00
7.241820812225341797e+00 4.913889884948730469e+00 1.424951195716857910e+00 2.133094668388366699e-01 1.227435350418090820e+00 3.794090270996093750e+00
7.345577239990234375e+00 5.003447055816650391e+00 1.518785834312438965e+00 1.997837126255035400e-01 1.317520141601562500e+00 3.905387401580810547e+00
7.503212928771972656e+00 5.072507858276367188e+00 1.398816466331481934e+00 2.140322923660278320e-01 1.191601991653442383e+00 3.924612045288085938e+00
7.493995189666748047e+00 5.145916938781738281e+00 1.502173542976379395e+00 2.028541862964630127e-01 1.304895639419555664e+00 4.011611938476562500e+00
7.491428375244140625e+00 5.217986583709716797e+00 1.432031393051147461e+00 2.130163460969924927e-01 1.225024342536926270e+00 4.058816909790039062e+00
7.380264759063720703e+00 5.273243427276611328e+00 1.329782843589782715e+00 2.270528376102447510e-01 1.103450179100036621e+00 4.100883007049560547e+00
7.479994297027587891e+00 5.324509620666503906e+00 1.338158845901489258e+00 2.989088892936706543e-01 1.049899578094482422e+00 4.268193721771240234e+00
8.024309158325195312e+00 5.385785579681396484e+00 1.580537438392639160e+00 3.862306177616119385e-01 1.212993383407592773e+00 4.422636985778808594e+00
1.075491809844970703e+01 5.738054275512695312e+00 1.420125484466552734e+00 4.275794029235839844e-01 1.000435590744018555e+00 4.491033077239990234e+00
9.819637298583984375e+00 6.621683120727539062e+00 8.420593142509460449e-01 3.425320684909820557e-01 4.830023348331451416e-01 3.670939445495605469e+00
8.612543106079101562e+00 7.382422924041748047e+00 7.713708877563476562e-01 2.188083976507186890e-01 5.068607330322265625e-01 3.856480121612548828e+00
9.153409957885742188e+00 9.773921012878417969e+00 1.790571212768554688e+00 6.701508164405822754e-02 1.633556365966796875e+00 5.259048938751220703e+00
8.221850395202636719e+00 1.000186538696289062e+01 1.199876070022583008e+00 1.132041886448860168e-01 9.455687403678894043e-01 5.271508216857910156e+00
8.370012283325195312e+00 1.004457092285156250e+01 8.370287418365478516e-01 1.914801448583602905e-01 5.914826393127441406e-01 5.246295928955078125e+00
8.664615631103515625e+00 1.007317924499511719e+01 9.262716770172119141e-01 2.125537544488906860e-01 6.563873291015625000e-01 5.308952808380126953e+00
8.819922447204589844e+00 1.008943271636962891e+01 1.006774306297302246e+00 2.258657962083816528e-01 7.157662510871887207e-01 5.512723922729492188e+00
8.841760635375976562e+00 1.010424423217773438e+01 1.046469807624816895e+00 2.568781673908233643e-01 7.410575747489929199e-01 5.547328472137451172e+00
8.871644020080566406e+00 1.012033843994140625e+01 1.026996731758117676e+00 3.215947747230529785e-01 6.439388990402221680e-01 5.619206905364990234e+00
8.888626098632812500e+00 1.013722801208496094e+01 1.092174530029296875e+00 3.672266602516174316e-01 6.474260091781616211e-01 5.693510532379150391e+00
8.957512855529785156e+00 1.015532398223876953e+01 1.046567201614379883e+00 2.599422037601470947e-01 6.284618377685546875e-01 5.698184490203857422e+00
9.043056488037109375e+00 1.017996692657470703e+01 1.030024647712707520e+00 3.946652114391326904e-01 5.139650702476501465e-01 5.748979568481445312e+00
9.154439926147460938e+00 1.019918346405029297e+01 9.749804735183715820e-01 4.954823553562164307e-01 4.514061510562896729e-01 5.777255535125732422e+00
9.295767784118652344e+00 1.020877742767333984e+01 1.032599210739135742e+00 5.187419056892395020e-01 4.565874636173248291e-01 5.783711910247802734e+00
9.390754699707031250e+00 1.021796894073486328e+01 1.012347817420959473e+00 6.195026636123657227e-01 3.647116422653198242e-01 5.713193416595458984e+00
9.356744766235351562e+00 1.022214031219482422e+01 1.050165534019470215e+00 6.647146344184875488e-01 3.653747439384460449e-01 5.721280097961425781e+00
9.261906623840332031e+00 1.022776794433593750e+01 9.422338008880615234e-01 5.444918870925903320e-01 3.400289714336395264e-01 5.788170337677001953e+00
9.020385742187500000e+00 1.023302459716796875e+01 9.570221900939941406e-01 5.630443096160888672e-01 3.689276874065399170e-01 5.795966625213623047e+00
8.914135932922363281e+00 1.024219322204589844e+01 9.559728503227233887e-01 5.015856623649597168e-01 4.080524444580078125e-01 5.870645046234130859e+00
8.879800796508789062e+00 1.027451324462890625e+01 9.903330206871032715e-01 4.389612972736358643e-01 4.739481210708618164e-01 5.841781616210937500e+00
8.884904861450195312e+00 1.029694652557373047e+01 1.065543293952941895e+00 4.513232707977294922e-01 5.197452306747436523e-01 5.843527317047119141e+00
8.833993911743164062e+00 1.032524490356445312e+01 1.128935217857360840e+00 5.439133644104003906e-01 5.393957495689392090e-01 5.927754402160644531e+00
8.676081657409667969e+00 1.033959579467773438e+01 1.053830862045288086e+00 5.419983863830566406e-01 4.259172976016998291e-01 6.024589061737060547e+00
8.569747924804687500e+00 1.035473346710205078e+01 1.033368706703186035e+00 5.538287758827209473e-01 3.815234601497650146e-01 6.074531078338623047e+00
8.617337226867675781e+00 1.036218929290771484e+01 9.906093478202819824e-01 6.268582940101623535e-01 3.289956748485565186e-01 6.101254940032958984e+00
8.668656349182128906e+00 1.037774753570556641e+01 1.019040465354919434e+00 6.435053944587707520e-01 3.370148241519927979e-01 6.108310699462890625e+00
8.692675590515136719e+00 1.038792896270751953e+01 1.011454820632934570e+00 6.206220984458923340e-01 3.418202698230743408e-01 6.139012336730957031e+00
# Unit: 10^10 Msun
