Snapshot,Time_Gyr,Redshift,ExpansionFactor,Delta800,Delta1000,Delta1200
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,2.1217865991550364,1.725847871946106,1.5159686734049633
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,2.1866399991807044,1.764672894518003,1.5427547575484202
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,2.2591071717790956,1.807900925718979,1.573971396421158
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,2.3249300303494254,1.8482233309803473,1.6024488083411053
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,2.3989110182231133,1.8944127502365684,1.6352360236945214
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,2.479542956241333,1.9478890188621756,1.6746172544938462
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,2.5651348057829955,2.0008876120169012,1.7161463316181003
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,2.655719161890778,2.0556498069938254,1.7600278614296319
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,2.5407078465877144,2.0020528203831085,1.722376820892806
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,2.8540236930973966,2.175136228818201,1.852570659845246
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,2.763443045407643,2.1521288598515023,1.8179820063383145
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,2.8814091891599993,2.239065395823327,1.868854272807091
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,3.1871056028799685,2.3974483916081257,2.003564256487758
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,3.338787512269924,2.4946205735591143,2.069083169357435
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,3.4855136089142604,2.5949400172841446,2.142788187315599
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,3.6295122616884306,2.6920938117274673,2.212197975272547
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,3.7823439758471817,2.7989648043794677,2.288346934687131
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,3.9480341415707243,2.9023105920292127,2.374245520279075
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,4.194477647207953,3.0423966186371514,2.482244137572123
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,4.448056149132411,3.1872060362088224,2.5907440346698167
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,4.677568579489742,3.330621800617958,2.6967831036356174
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,5.012622977303795,3.5265868634292974,2.808413281451559
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,5.322554989952233,3.8088666846434602,2.916766750253756
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,5.617725937407257,4.031388305129402,3.048321354527294
