SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,0.588579847511807,1.5980097589899256
36,0.6296157675006637,1.6313424341836484
37,0.6735067612001536,1.6671954158661273
38,0.7204501377792731,1.7055368805758726
39,0.7758651800373145,1.7520199033474964
40,0.8299211591567458,1.7964667828900887
41,0.8877297039012763,1.8486623961523758
42,0.9559611038451133,1.9149547979034103
43,1.0225083933455177,1.98848508307127
44,1.0936628506455037,2.064202142519214
45,1.1776285666554693,2.1527743171514464
46,1.259501882076255,2.2346483789382323
47,1.347020121131645,2.3231082223344686
48,1.4502627846921008,2.4369991429283093
49,1.550895775549458,2.548058557078401
50,1.658424075455636,2.6479116463332044
51,1.7852109411306938,2.7916201453919536
52,1.9087251005943775,3.1588615510537372
53,2.0542946412802117,3.6224746709445625
54,2.1960331217841973,3.944143986462219
55,2.3473074604764466,4.278876777090974
56,2.492093805618768,4.645296355817431
57,2.645527836580647,5.216797933158701
58,2.789547102003453,5.557603310207394
59,2.9410991694788162,5.906187457856981
60,3.1005271216365293,6.276140445760268
61,3.24676259845616,6.506504342118125
62,3.399534921540906,6.755558994868693
63,3.5358684189171163,6.962737992103808
64,3.701422795540636,7.22691694033482
65,3.8490727526664066,7.429783132739765
66,4.002189339946645,7.623818705395622
67,4.134073017989484,7.762260812392185
68,4.297609020790753,7.92702818002359
69,4.438387551251412,8.045982269171157
70,4.612848329419118,8.203740882308473
71,4.762936382575863,8.37419046856554
72,4.917388364118559,8.565278630381062
73,5.04414557229201,8.765619491540175
74,5.206651492909871,9.116118853265132
75,5.373737289661653,9.31863487593242
76,5.510751380834336,9.46343988864673
77,5.65077692188168,9.595382416533035
78,5.830093858735267,9.810284800379922
79,5.9770131818759085,9.960494218484145
80,6.127044501216197,10.108206890627244
81,6.280214482862782,10.248758948951242
82,6.436547553740773,10.38274889785469
83,6.596065774621037,10.497837720535781
84,6.758788717127001,10.626261578532688
85,6.882944328993475,10.73628276620932
86,7.051314723485368,10.900750881641452
87,7.222929885887396,11.10961283751369
88,7.353776306456494,11.38650151795755
89,7.531090252205096,11.658427971634303
90,7.666216917034915,11.794869108701377
91,7.849241734747805,12.003992798586706
92,7.988651455432529,12.123006738174137
93,8.177382403083039,12.28452163637998
94,8.321065170061159,12.410145029765742
95,8.46657293854438,12.604759901081986
96,8.613900426061454,12.80988879742952
97,8.813156671342265,12.94700883500839
98,8.96470378407691,13.030156281899854
99,9.118045505078774,13.114306000336367
100,9.27317206867788,13.207018798122911
101,9.43007269490069,13.307292403714461
102,9.58873560276994,13.413331303915347
103,9.749148026266017,13.52638699822166
104,9.911296232903506,13.641426689944657
105,10.075165544860939,13.747487029109081
106,10.240740362585964,13.869661429236917
107,10.408004190783336,13.979081432644556
108,10.576939666678843,14.150870060832123
109,10.747528590438506,14.300342514564992
110,10.862163768931895,14.369565354643562
111,11.035465825156916,14.495171775516535
112,11.210368956667406,14.723708446878515
113,11.386852185757396,14.875028224635585
114,11.564893863921924,15.06885610733223
115,11.684443143597386,15.229165957129643
116,11.865032433823059,15.551286384171588
117,12.047119470537792,15.979577918356181
118,12.169331196658252,16.472643707686835
119,12.353861440878127,17.528185717357594
120,12.539825033771278,18.04801626607545
121,12.664584768785309,18.316837643200913
122,12.852881684242274,18.63828095631135
123,13.042544673427637,18.869793177153298
124,13.169732865216234,18.997857039220925
125,13.361615184557813,19.184195577324356
126,13.49025876910861,19.297137823781977
127,13.684287694692006,19.46195878882221
