Time_Gyr,SnapshotNumber,VirialRadius_ckpc
,0,
,1,
,2,
,3,
,4,
,5,
,6,
,7,
,8,
,9,
,10,
,11,
,12,
,13,
,14,
,15,
,16,
,17,
,18,
,19,
,20,
,21,
,22,
,23,
,24,
,25,
,26,
,27,
,28,
,29,
,30,
,31,
0.4780873012769339,32,30.310192023633675
0.51144273747843,33,35.40620384047267
0.5471208106629557,34,37.82865583456425
0.5891997750159086,35,40.29542097488922
0.6303016906900535,36,42.36336779911373
0.6741780982620621,37,44.5642540620384
0.7211528104403899,38,47.17872968980797
0.7766504355647659,39,50.64992614475627
0.8307696690240871,40,53.574593796159526
0.8886787464488208,41,58.77400295420974
0.9569792349999162,42,67.94682422451993
1.0235859033603345,43,72.49630723781388
1.094853121042702,44,76.49926144756277
1.1789142813106497,45,83.48596750369276
1.260877564365467,46,88.7887740029542
1.3482981877900693,47,92.40768094534711
1.4517049514969056,48,95.03692762186115
1.5524152659289694,49,102.46676514032497
1.6600143869141089,50,127.9615952732644
1.7870610578518569,51,135.00738552437224
1.9103746631890275,52,138.65583456425406
2.0566279658005517,53,140.16248153618906
2.1979545826256524,54,137.1196454948301
2.3495344837482337,55,138.1831610044313
2.4942982026932317,56,151.1669128508124
2.648679024181495,57,158.53766617429835
2.7919964070004784,58,163.44165435745938
2.9444522970841254,59,169.08419497784342
3.103679461620113,60,176.45494830132938
3.2503461041698882,61,195.46528803545053
3.4035482502094134,62,208.8626292466765
3.5395210614408477,63,219.02511078286557
3.706074245251531,64,224.1063515509601
3.852039404050016,65,228.68537666174296
4.005330648859183,66,230.79763663220086
4.1380238212264,67,229.37961595273262
4.302863700119068,68,230.50221565731167
4.444078540437953,69,245.21418020679465
4.618010469172704,70,290.5908419497784
4.767519355776625,71,296.2924667651403
4.9218213133602315,72,300.7828655834564
5.048501545881991,73,303.7075332348597
5.210902319443069,74,307.7695716395864
5.378187481427072,75,316.64697193500734
5.516742183317032,76,322.88035450516986
5.657151746908872,77,328.9807976366322
5.835657267816712,78,333.6779911373707
5.984925889355136,79,334.1063515509601
6.1314743443417274,80,334.15066469719346
6.288280009550495,81,333.7961595273264
6.441930961431011,82,336.2481536189069
6.60150134785066,83,336.1004431314623
6.767286363666197,84,333.63367799113735
6.891938257577819,85,332.2156573116691
7.058261067482293,86,329.8670605612998
7.230838364822614,87,329.08419497784337
7.363097920077097,88,328.0945347119645
7.541245459552444,89,326.30723781388474
7.6760992541526205,90,324.16543574593794
7.859537305692069,91,322.437223042836
7.9965535098945315,92,321.2407680945347
8.184930564043999,93,320.1477104874446
8.33063774295648,94,320.1772525849335
8.473061122257839,95,322.42245199409155
8.619165545014738,96,321.8168389955687
8.822454757224136,97,319.7636632200886
8.977680498782219,98,318.2127031019202
9.128933347146273,99,317.4150664697193
9.28399281865738,100,316.1299852289512
9.442976215473088,101,314.28360413589365
9.597321544370372,102,313.943870014771
9.755404100736131,103,312.85081240768096
9.917333999546388,104,311.13737075332347
10.083224987834548,105,308.8183161004431
10.253194588767297,106,306.3810930576071
10.417575859721632,107,303.8847858197932
10.585809115748917,108,300.6351550960118
10.758003408639935,109,297.7695716395864
10.871586753389128,110,296.23338257016246
11.050552250154956,111,294.1802067946824
11.222886201331546,112,292.27474150664693
11.399102192939777,113,290.192023633678
11.579305643595353,114,288.301329394387
11.69400588091851,115,287.2525849335303
11.880922573432047,116,286.02658788774
12.060042487650401,117,284.9335302806499
12.181593952274879,118,284.18020679468236
12.367202557614284,119,286.48449039881825
12.55684042003699,120,287.71048744460853
12.672601171018869,121,287.47415066469716
12.868907973792403,122,285.89364844903986
13.056016187829684,123,284.1063515509601
13.178327328662581,124,282.821270310192
13.371812419226801,125,280.76809453471196
13.498307651451075,126,279.39438700147707
13.698436884332015,127,277.34121122599703
