# TotalGas TotalStar DiscGas DiscColdGas SFGas DiscStar
1.567490249872207642e-01 2.252772916108369827e-03 1.331233605742454529e-02 1.390566903864964843e-04 1.322882436215877533e-02 1.152628101408481598e-03
2.752996087074279785e-01 5.903159268200397491e-03 2.865468338131904602e-02 2.289529948029667139e-05 2.863754332065582275e-02 2.450730185955762863e-03
2.864831984043121338e-01 8.940660394728183746e-03 1.969560608267784119e-02 1.640494156163185835e-04 1.965495571494102478e-02 1.973791746422648430e-03
2.787343859672546387e-01 1.268084626644849777e-02 3.223691880702972412e-02 1.904832606669515371e-04 3.212890028953552246e-02 3.978967666625976562e-03
2.799250185489654541e-01 1.560144126415252686e-02 2.416101098060607910e-02 1.500769576523452997e-04 2.410259470343589783e-02 5.709069781005382538e-03
3.269059658050537109e-01 1.812956668436527252e-02 2.290635183453559875e-02 7.618359522894024849e-04 2.241089008748531342e-02 6.392350420355796814e-03
3.952772617340087891e-01 2.174471691250801086e-02 3.830696642398834229e-02 6.300502573139965534e-04 3.789441287517547607e-02 8.193837478756904602e-03
3.616462349891662598e-01 3.673267085105180740e-03 1.619157940149307251e-02 2.364276442676782608e-03 1.445789076387882233e-02 1.453368226066231728e-03
4.902409017086029053e-01 1.447134930640459061e-02 2.039945870637893677e-02 2.748280065134167671e-03 1.828475110232830048e-02 6.806069985032081604e-03
5.511816740036010742e-01 1.621562615036964417e-02 2.577989920973777771e-02 3.069005440920591354e-03 2.344724535942077637e-02 7.755362428724765778e-03
6.441403627395629883e-01 4.440695047378540039e-02 5.949229001998901367e-02 3.130621742457151413e-03 5.735262855887413025e-02 2.459681034088134766e-02
7.404372096061706543e-01 5.103532224893569946e-02 8.342006802558898926e-02 3.331104060634970665e-03 8.093214780092239380e-02 2.996999770402908325e-02
1.143018841743469238e+00 6.129640713334083557e-02 9.575502574443817139e-02 5.993539467453956604e-03 9.130674600601196289e-02 3.575819730758666992e-02
1.436158537864685059e+00 7.305378466844558716e-02 8.136001229286193848e-02 7.478679064661264420e-03 7.542659342288970947e-02 4.024207592010498047e-02
1.465707659721374512e+00 1.119548827409744263e-01 1.811578571796417236e-01 6.606179755181074142e-03 1.744560450315475464e-01 5.043520405888557434e-02
1.440420985221862793e+00 1.555616855621337891e-01 1.974160671234130859e-01 9.186862036585807800e-03 1.888639777898788452e-01 8.843640983104705811e-02
1.737933635711669922e+00 1.680276244878768921e-01 1.412732601165771484e-01 1.440574415028095245e-02 1.289811879396438599e-01 9.841959178447723389e-02
1.819787263870239258e+00 1.805949956178665161e-01 1.898081898689270020e-01 1.687347888946533203e-02 1.761519014835357666e-01 1.116423234343528748e-01
2.095180034637451172e+00 1.989458799362182617e-01 2.191670536994934082e-01 1.992720924317836761e-02 2.023074924945831299e-01 1.247941255569458008e-01
2.341920137405395508e+00 2.292779982089996338e-01 2.659822404384613037e-01 1.773443073034286499e-02 2.499211430549621582e-01 1.449214220046997070e-01
2.532042741775512695e+00 2.605343759059906006e-01 2.957544922828674316e-01 1.540402695536613464e-02 2.796678841114044189e-01 1.663544923067092896e-01
2.730870008468627930e+00 2.959510087966918945e-01 2.638587653636932373e-01 2.412001788616180420e-02 2.417450547218322754e-01 1.887681484222412109e-01
2.980793237686157227e+00 3.253984451293945312e-01 2.526107132434844971e-01 3.060268796980381012e-02 2.258159965276718140e-01 2.058432251214981079e-01
3.296133041381835938e+00 3.556053638458251953e-01 3.052081465721130371e-01 2.628402598202228546e-02 2.781140506267547607e-01 2.238006144762039185e-01
3.583181381225585938e+00 3.951918482780456543e-01 4.223769009113311768e-01 4.328934103250503540e-02 3.842282295227050781e-01 2.552706301212310791e-01
3.765260696411132812e+00 4.480037391185760498e-01 5.497929453849792480e-01 5.233225598931312561e-02 5.065826177597045898e-01 2.992627918720245361e-01
3.992607593536376953e+00 4.943835139274597168e-01 5.664011240005493164e-01 5.365653336048126221e-02 5.226034522056579590e-01 3.386969864368438721e-01
4.100239753723144531e+00 5.511163473129272461e-01 6.483210921287536621e-01 4.381398484110832214e-02 6.105426549911499023e-01 3.851010203361511230e-01
4.306361675262451172e+00 5.983586907386779785e-01 5.999664068222045898e-01 5.262199044227600098e-02 5.547833442687988281e-01 4.244176149368286133e-01
4.437932014465332031e+00 6.399900913238525391e-01 5.524442195892333984e-01 4.740321636199951172e-02 5.114408135414123535e-01 4.547132849693298340e-01
4.789070129394531250e+00 6.840246915817260742e-01 5.545677542686462402e-01 4.713861644268035889e-02 5.102955698966979980e-01 4.929915666580200195e-01
4.873470306396484375e+00 7.370674014091491699e-01 6.660820245742797852e-01 5.087274312973022461e-02 6.240038871765136719e-01 5.467576384544372559e-01
4.958817005157470703e+00 8.060368299484252930e-01 7.410426139831542969e-01 3.927090764045715332e-02 7.051116228103637695e-01 6.091743707656860352e-01
5.073306560516357422e+00 8.609997034072875977e-01 6.912380456924438477e-01 3.602011129260063171e-02 6.563824415206909180e-01 6.501366496086120605e-01
5.287789821624755859e+00 9.453907608985900879e-01 6.941056251525878906e-01 4.036837816238403320e-02 6.558700203895568848e-01 7.231868505477905273e-01
5.662443161010742188e+00 1.019878387451171875e+00 6.447781920433044434e-01 4.151441156864166260e-02 5.981824398040771484e-01 8.017033338546752930e-01
5.797023296356201172e+00 1.077867507934570312e+00 6.032373905181884766e-01 2.968915924429893494e-02 5.623587965965270996e-01 8.528350591659545898e-01
6.109318733215332031e+00 1.133317232131958008e+00 4.948832094669342041e-01 3.314837813377380371e-02 4.457459151744842529e-01 8.900128602981567383e-01
7.997384071350097656e+00 1.734292984008789062e+00 9.447443485260009766e-01 4.544295370578765869e-02 8.852388858795166016e-01 1.038249015808105469e+00
7.094716548919677734e+00 1.862088203430175781e+00 9.211392402648925781e-01 1.174401398748159409e-02 8.825213909149169922e-01 1.156701207160949707e+00
6.604019641876220703e+00 2.027097702026367188e+00 6.450401544570922852e-01 2.243041992187500000e-02 5.994969606399536133e-01 1.274973869323730469e+00
7.118019104003906250e+00 2.342559337615966797e+00 4.486991465091705322e-01 4.092599824070930481e-02 3.769792914390563965e-01 1.359876871109008789e+00
7.350214004516601562e+00 2.425132513046264648e+00 5.528299212455749512e-01 4.654136300086975098e-02 4.790609478950500488e-01 1.481922030448913574e+00
7.338822364807128906e+00 2.468566656112670898e+00 5.326457619667053223e-01 5.927977338433265686e-02 4.389495849609375000e-01 1.523127317428588867e+00
7.261827468872070312e+00 2.490328788757324219e+00 4.653063416481018066e-01 9.943646192550659180e-02 3.453714251518249512e-01 1.547659516334533691e+00
7.396394252777099609e+00 2.513240337371826172e+00 4.716851413249969482e-01 9.437310695648193359e-02 3.577188849449157715e-01 1.592686891555786133e+00
7.536202430725097656e+00 2.537334680557250977e+00 6.253528594970703125e-01 1.247547864913940430e-01 4.879714250564575195e-01 1.639354586601257324e+00
7.831924915313720703e+00 2.587850809097290039e+00 7.491543889045715332e-01 1.842922717332839966e-01 5.801404118537902832e-01 1.706103682518005371e+00
7.984961986541748047e+00 2.623023033142089844e+00 8.341780304908752441e-01 1.535769999027252197e-01 6.724979281425476074e-01 1.730037331581115723e+00
7.958853244781494141e+00 2.681736469268798828e+00 9.586623907089233398e-01 1.898556649684906006e-01 7.776192426681518555e-01 1.803144812583923340e+00
8.210907936096191406e+00 2.735300779342651367e+00 1.131508827209472656e+00 2.400029003620147705e-01 8.992698788642883301e-01 1.868551850318908691e+00
8.337987899780273438e+00 2.786277532577514648e+00 1.176013588905334473e+00 2.478620111942291260e-01 9.458611607551574707e-01 1.914964675903320312e+00
8.481708526611328125e+00 2.843213558197021484e+00 1.153660178184509277e+00 2.422171831130981445e-01 9.155404567718505859e-01 1.965137124061584473e+00
8.548689842224121094e+00 2.924884557723999023e+00 1.171779394149780273e+00 2.423692941665649414e-01 9.503374099731445312e-01 2.032478570938110352e+00
8.479387283325195312e+00 2.982006311416625977e+00 1.236089587211608887e+00 2.916718423366546631e-01 9.604952931404113770e-01 2.091260910034179688e+00
8.655002593994140625e+00 3.049428939819335938e+00 1.165868759155273438e+00 2.479300200939178467e-01 9.305861592292785645e-01 2.139032363891601562e+00
9.121602058410644531e+00 3.142589092254638672e+00 1.184506535530090332e+00 2.523513734340667725e-01 9.328218698501586914e-01 2.207426309585571289e+00
9.281702995300292969e+00 3.217348098754882812e+00 1.429249525070190430e+00 2.729640007019042969e-01 1.182681322097778320e+00 2.277294874191284180e+00
9.280021667480468750e+00 3.284661769866943359e+00 1.391272902488708496e+00 2.467183768749237061e-01 1.159834027290344238e+00 2.341539859771728516e+00
9.434892654418945312e+00 3.349167346954345703e+00 1.386858701705932617e+00 2.447691857814788818e-01 1.145946860313415527e+00 2.398667097091674805e+00
9.541703224182128906e+00 3.433256864547729492e+00 1.262024402618408203e+00 2.621261477470397949e-01 1.012996315956115723e+00 2.451402425765991211e+00
9.789287567138671875e+00 3.526900529861450195e+00 1.316058635711669922e+00 2.153914570808410645e-01 1.093464016914367676e+00 2.498867750167846680e+00
1.051142692565917969e+01 3.736118555068969727e+00 1.233476877212524414e+00 2.160228341817855835e-01 9.962410330772399902e-01 2.558197259902954102e+00
1.032021522521972656e+01 3.831537723541259766e+00 1.250180840492248535e+00 2.850341200828552246e-01 9.147831201553344727e-01 2.499299526214599609e+00
1.042125606536865234e+01 3.868955850601196289e+00 1.337444424629211426e+00 3.074149787425994873e-01 1.018878459930419922e+00 2.666823387145996094e+00
1.057433128356933594e+01 4.080691814422607422e+00 1.864580869674682617e+00 2.876200377941131592e-01 1.578982830047607422e+00 2.837996721267700195e+00
1.053203773498535156e+01 4.337629795074462891e+00 1.877863883972167969e+00 2.351687550544738770e-01 1.619514942169189453e+00 2.947659969329833984e+00
1.064266490936279297e+01 4.495463371276855469e+00 1.677184820175170898e+00 2.738941013813018799e-01 1.387023329734802246e+00 3.100100040435791016e+00
1.080496978759765625e+01 4.612215995788574219e+00 1.878363013267517090e+00 2.396500408649444580e-01 1.621250271797180176e+00 3.193589687347412109e+00
1.088818550109863281e+01 4.712379932403564453e+00 1.864668965339660645e+00 2.388987839221954346e-01 1.605088353157043457e+00 3.340793609619140625e+00
1.091016006469726562e+01 4.842063903808593750e+00 1.839714169502258301e+00 3.208294808864593506e-01 1.536990523338317871e+00 3.457946300506591797e+00
1.088696956634521484e+01 4.929628372192382812e+00 1.957740664482116699e+00 3.237659931182861328e-01 1.648604750633239746e+00 3.521841287612915039e+00
1.078971099853515625e+01 5.052989482879638672e+00 1.868422508239746094e+00 2.767917215824127197e-01 1.595338940620422363e+00 3.597957611083984375e+00
1.076307296752929688e+01 5.200214385986328125e+00 1.675220489501953125e+00 2.970893383026123047e-01 1.374158024787902832e+00 3.703238964080810547e+00
1.068845558166503906e+01 5.335503578186035156e+00 1.812499165534973145e+00 2.521369457244873047e-01 1.544101238250732422e+00 3.792948007583618164e+00
1.029721927642822266e+01 5.501425266265869141e+00 2.233374118804931641e+00 2.634634375572204590e-01 1.971197247505187988e+00 3.994829654693603516e+00
9.973584175109863281e+00 5.631496906280517578e+00 2.004110813140869141e+00 2.704121768474578857e-01 1.736717462539672852e+00 4.083220481872558594e+00
9.864453315734863281e+00 5.802643299102783203e+00 1.763087868690490723e+00 2.973202764987945557e-01 1.463518500328063965e+00 4.200912952423095703e+00
9.738735198974609375e+00 5.903281211853027344e+00 1.887471437454223633e+00 2.437499314546585083e-01 1.619614481925964355e+00 4.285239696502685547e+00
9.590963363647460938e+00 5.990188121795654297e+00 1.874170660972595215e+00 2.933080494403839111e-01 1.584532260894775391e+00 4.355010032653808594e+00
9.435037612915039062e+00 6.095004081726074219e+00 1.709948658943176270e+00 2.792839705944061279e-01 1.428951621055603027e+00 4.433368206024169922e+00
9.318510055541992188e+00 6.154142379760742188e+00 1.578439116477966309e+00 3.150831758975982666e-01 1.268197298049926758e+00 4.468925952911376953e+00
9.113055229187011719e+00 6.242207050323486328e+00 1.761965751647949219e+00 3.568847179412841797e-01 1.409565687179565430e+00 4.590544700622558594e+00
8.977794647216796875e+00 6.301207542419433594e+00 1.698104858398437500e+00 3.465924263000488281e-01 1.354339599609375000e+00 4.611365795135498047e+00
8.780469894409179688e+00 6.390730857849121094e+00 1.661608219146728516e+00 3.096400797367095947e-01 1.330105543136596680e+00 4.722402095794677734e+00
8.758577346801757812e+00 6.451296806335449219e+00 1.637208104133605957e+00 3.346156477928161621e-01 1.298927187919616699e+00 4.746891021728515625e+00
8.723148345947265625e+00 6.554537773132324219e+00 1.683694243431091309e+00 3.083206713199615479e-01 1.364089369773864746e+00 4.872266292572021484e+00
8.768042564392089844e+00 6.619966506958007812e+00 1.722307205200195312e+00 2.595892846584320068e-01 1.436444044113159180e+00 4.924898624420166016e+00
# Unit: 10^10 Msun
